"[[0 6 1 5]
 [2 4 1 5]]","[-9, 9]","[-8, 8]","[-10, 9]","[-7, 8]",0.00445,0.20037,0.01156,0.01454
"[[1 5 3 3]
 [2 4 0 6]]","[-10, 10]","[-9, 9]","[-9, 10]","[-8, 8]",0.00652,0.26844,0.00717,0.00825
"[[0 6 4 2]
 [2 4 0 6]]","[-13, 7]","[-12, 6]","[-12, 7]","[-10, 4]",0.00351,0.26212,0.00752,0.00853
"[[1 5 3 3]
 [2 4 0 6]]","[-10, 10]","[-9, 9]","[-9, 10]","[-9, 8]",0.00413,0.25996,0.00752,0.00752
"[[0 6 4 2]
 [3 3 1 5]]","[-14, 8]","[-13, 7]","[-13, 6]","[-11, 5]",0.00404,0.30805,0.00802,0.00852
"[[0 6 3 3]
 [4 2 1 5]]","[-11, 11]","[-10, 10]","[-10, 11]","[-7, 9]",0.00656,0.38032,0.00957,0.01167
"[[0 6 3 3]
 [1 5 0 6]]","[-12, 6]","[-11, 5]","[-12, 7]","[-11, 4]",0.00472,0.2006,0.00752,0.00802
"[[0 6 2 4]
 [1 5 0 6]]","[-10, 7]","[-9, 6]","[-11, 8]","[-9, 6]",0.00552,0.16805,0.00916,0.01513
"[[0 6 0 6]
 [3 3 0 6]]","[-4, 13]","[-2, 12]","[-5, 13]","[-2, 12]",0.00756,0.14921,0.00803,0.0086
"[[1 5 2 4]
 [3 3 0 6]]","[-7, 13]","[-6, 12]","[-7, 13]","[-4, 11]",0.00401,0.26875,0.00753,0.00802
"[[0 6 3 3]
 [2 4 1 5]]","[-13, 7]","[-12, 6]","[-13, 8]","[-11, 5]",0.00451,0.28763,0.00776,0.009
"[[1 5 1 5]
 [3 3 0 6]]","[-5, 14]","[-4, 13]","[-6, 14]","[-2, 13]",0.00439,0.2584,0.00802,0.00852
"[[1 5 3 3]
 [1 5 0 6]]","[-11, 8]","[-10, 7]","[-11, 9]","[-10, 6]",0.00453,0.22227,0.00852,0.00786
"[[0 6 3 3]
 [2 4 0 6]]","[-11, 8]","[-10, 7]","[-11, 8]","[-9, 6]",0.00401,0.22678,0.00753,0.00803
"[[2 4 4 2]
 [2 4 0 6]]","[-11, 11]","[-10, 10]","[-9, 9]","[-8, 8]",0.00351,0.3787,0.00754,0.00896
"[[0 6 1 5]
 [2 4 0 6]]","[-7, 10]","[-6, 9]","[-8, 10]","[-6, 9]",0.00555,0.18622,0.00954,0.00752
"[[0 6 4 2]
 [4 2 1 5]]","[-13, 10]","[-12, 9]","[-12, 9]","[-10, 7]",0.00301,0.38195,0.00601,0.01059
"[[0 6 2 4]
 [1 5 0 6]]","[-10, 7]","[-9, 6]","[-10, 7]","[-9, 4]",0.00452,0.17007,0.00855,0.00953
"[[0 6 1 5]
 [3 3 0 6]]","[-6, 12]","[-5, 11]","[-7, 13]","[-4, 11]",0.00401,0.20509,0.00809,0.01542
"[[0 6 2 4]
 [2 4 0 6]]","[-9, 9]","[-8, 8]","[-9, 9]","[-7, 7]",0.00553,0.18471,0.00854,0.01253
"[[0 6 3 3]
 [1 5 0 6]]","[-12, 6]","[-11, 5]","[-12, 6]","[-11, 4]",0.00652,0.2124,0.01189,0.00905
"[[0 6 2 4]
 [2 4 0 6]]","[-9, 9]","[-8, 8]","[-9, 9]","[-8, 8]",0.00454,0.19234,0.00853,0.00802
"[[0 6 1 5]
 [2 4 0 6]]","[-7, 10]","[-6, 9]","[-8, 10]","[-5, 9]",0.00436,0.15053,0.00852,0.00955
"[[0 6 3 3]
 [2 4 0 6]]","[-11, 8]","[-10, 7]","[-11, 8]","[-9, 5]",0.00401,0.22189,0.00753,0.00953
"[[1 5 4 2]
 [3 3 0 6]]","[-11, 11]","[-10, 10]","[-10, 10]","[-8, 8]",0.00452,0.33722,0.00959,0.00653
"[[0 6 2 4]
 [3 3 1 5]]","[-10, 10]","[-9, 9]","[-10, 10]","[-8, 8]",0.00439,0.27264,0.00702,0.00855
